"gene_id"	"RNA.seq.sample2"	"RNA.seq.sample1"
"ENSG00000273416.1"	0.905855763813812	1.90801234504891
"ENSG00000173726.10"	5.76966776483738	5.76221197755664
"ENSG00000188739.14"	0.174051896539948	0.123496111228696
"ENSG00000054267.20"	2.72770567887949	2.80185952319737
"ENSG00000152904.11"	3.24753542520285	3.28673334568448
"ENSG00000230026.2"	0.70622813209652	0.449436360550713
"ENSG00000116957.12"	2.52333263940196	2.38261041499815
"ENSG00000162885.12"	3.12447527323632	2.92672700503187
"ENSG00000235638.1"	0.565387874654238	0.404860855650683
"ENSG00000168243.10"	0.410618313054344	0.345648486349228
"ENSG00000143669.13"	1.51846374395555	2.03171750544466
"ENSG00000235674.2"	0.709868162048968	0.228582296709213
"ENSG00000237845.1"	0.584670646504349	0.743998696712671
"ENSG00000229291.1"	0.333856722485897	0.165108333304602
"ENSG00000116962.14"	4.91521274951145	4.62734755961746
"ENSG00000235371.1"	0.0761616092698865	0.449993493604325
"ENSG00000077585.13"	1.44020951664755	1.49011119749558
"ENSG00000086619.13"	0.602534157350978	0.808143189232454
"ENSG00000186197.12"	0.0772182097760533	0.0966664832977469
"ENSG00000116977.18"	3.6340777655386	3.79474219820586
"ENSG00000223776.5"	1.02244401142018	0.431031487652819
"ENSG00000273058.2"	3.02663472923716	2.91457960505502
"ENSG00000230325.1"	2.80962955395937	2.77819240326797
"ENSG00000119285.10"	4.38140752527459	4.43178299818466
"ENSG00000077522.12"	1.96791972186357	1.74099232493202
"ENSG00000116984.12"	3.61991125304959	3.63103300870289
"ENSG00000237991.3"	1.59963147389716	2.47780159452963
"ENSG00000244020.2"	0.481586590779903	1.87804083589494
"ENSG00000198626.15"	0.00660175222921045	0.00921435526508501
"ENSG00000237250.3"	0.00272860752638353	0.0183246988883057
"ENSG00000116996.9"	0.0274063039421256	0.0185622765116782
"ENSG00000215808.2"	0.966963228845281	1.25050543149593
"ENSG00000231877.1"	0.00341360064515842	0.0137799675132369
"ENSG00000133019.11"	0.0112284823678817	0.0124013845799046
"ENSG00000155816.19"	0.362731910050246	0.501949310405407
"ENSG00000228818.1"	0.546346009550835	0.64112768870496
"ENSG00000180875.4"	0.238543042991549	0.234610878249623
"ENSG00000226919.1"	0.163825216461971	0.217100909802794
"ENSG00000223963.2"	0.374107729109717	0.48520207955237
"ENSG00000182901.15"	0.269983951770817	0.43823982788406
"ENSG00000225554.1"	0.251613058227888	0.22084194914461
"ENSG00000091483.6"	4.49383329648965	4.42564327817854
"ENSG00000117009.11"	0.0530586310678355	0.0266422510265814
"ENSG00000054277.12"	1.38000601346603	1.64144472943384
"ENSG00000162843.17"	0.0298284369282015	0.0258162039050382
"ENSG00000229022.1"	0.526482058790555	0.260929649072328
"ENSG00000174371.16"	2.75233809921709	2.71111532880975
"ENSG00000235990.2"	2.97107706704259	0.85068922223138
"ENSG00000197769.5"	0.355600191129847	0.305585844565916
"ENSG00000180287.16"	0.00326829867176629	0.0055127693579015
"ENSG00000272865.1"	0.00585217551074039	0.00395411472251553
"ENSG00000231512.5"	0.0236380120294978	0.0106885481517334
"ENSG00000214837.8"	0.354281720450469	0.371855785341573
"ENSG00000143702.15"	2.37636636760127	3.06059882872519
"ENSG00000054282.15"	1.60652388676671	1.77148553848067
"ENSG00000117020.16"	2.72642320558448	3.18114399846902
"ENSG00000226828.1"	0.189953660998683	0.158141325726622
"ENSG00000179456.10"	5.06930076784661	4.9691839084051
"ENSG00000229960.1"	0.0148495745379396	0.0100434868146775
"ENSG00000240963.1"	1.70403938633187	1.75398598015027
"ENSG00000035687.9"	3.20579930613343	3.45858656285481
"ENSG00000179397.17"	1.4718498318944	1.38382482245311
"ENSG00000121644.18"	3.31550397507512	3.26125612606782
"ENSG00000232059.3"	0.900414212252193	0.664617484529956
"ENSG00000203667.9"	3.69474130130043	3.78672105992475
"ENSG00000188206.6"	3.36916528083545	4.52326980166335
"ENSG00000277877.4"	2.78722707346084	3.84533372215473
"ENSG00000153187.16"	6.86323043936292	6.95217701164477
"ENSG00000273175.1"	0.767392463852821	1.36762059899335
"ENSG00000272195.1"	0.656334760848049	0.749070605669434
"ENSG00000203666.12"	1.88502592522485	1.73248763970357
"ENSG00000162849.15"	3.0539436136161	2.69802529253944
"ENSG00000232192.1"	0.00642447932423008	0.025852680159887
"ENSG00000231612.1"	1.09737004779913	0.636031036506038
"ENSG00000185420.18"	2.64960906446424	2.64084375823435
"ENSG00000227728.2"	0.0264125847998205	0.0178872449402092
"ENSG00000230813.1"	0.41536279773377	0.201865307071551
"ENSG00000162851.7"	3.21667552078816	3.04255769903182
"ENSG00000162852.13"	2.65478101241414	2.48141281963227
"ENSG00000228955.2"	0.631549399194623	1.68934479152078
"ENSG00000260698.1"	1.40352031503833	0.891150908371267
"ENSG00000235021.1"	0.276968418171383	0.362684117788385
"ENSG00000143653.9"	3.13733695336526	3.06022117063022
"ENSG00000223519.7"	0.0154316599447934	0.00418421063039002
"ENSG00000260855.1"	3.08165145808456	3.04565550314169
"ENSG00000227953.6"	2.30639954203991	2.07808962356096
"ENSG00000153207.14"	3.33461787337277	3.76003073479864
"ENSG00000135747.11"	0.123358720727903	0.134496705793841
"ENSG00000236775.1"	0.0790274715661758	0.296443281775069
"ENSG00000188295.14"	3.01743287829261	2.93214212871159
"ENSG00000221953.5"	0.222030136742075	0.458868678595704
"ENSG00000196418.12"	2.59867593377401	2.41475352720525
"ENSG00000224014.1"	0.549711018269813	1.52555527439707
"ENSG00000215795.2"	1.1373399340641	1.44437879691885
"ENSG00000259865.1"	3.65048759062245	4.28229071075836
"ENSG00000227671.4"	4.02387617650706	4.12158051743006
"ENSG00000232347.1"	0.0513025367801207	0.053837705568593
"ENSG00000214144.3"	0.25525361292919	0.120516553803242
"ENSG00000162714.12"	4.64936587110246	4.42581483786578
"ENSG00000162711.16"	1.17006964698145	0.93230777455317
"ENSG00000169224.12"	0.00765285016455809	0.01032515644692
"ENSG00000236817.5"	0.00239988528776383	0.0161275400420983
"ENSG00000235749.2"	0.0117364279519702	0.00906518151307578
"ENSG00000196071.3"	0.0142732104109959	0.00891278727378895
"ENSG00000175137.10"	4.72815386270159	4.55981651619242
"ENSG00000171161.12"	3.92569320416962	3.73419134342827
"ENSG00000171163.15"	4.7734287121193	4.58498839118638
"ENSG00000227237.1"	0.508304922429483	0.411675652367893
"ENSG00000185220.11"	2.18346814012434	2.0863193416253
"ENSG00000233084.2"	0.857094311102275	0.449158315209382
"ENSG00000035115.21"	1.59935337970042	1.94326068314795
"ENSG00000143727.15"	3.81885462686079	3.83866867822896
"ENSG00000228643.1"	0.271862652097942	0.237836115447478
"ENSG00000233684.2"	0.0222174351811102	0.0299231066135757
"ENSG00000151353.14"	3.42663006244849	3.26079112216702
"ENSG00000233296.1"	0.11189342932756	0.104869746161607
"ENSG00000237667.5"	0.00214207965561166	0.0057782208673316
"ENSG00000172554.11"	0.00467018759784875	0.000574161954247574
"ENSG00000115705.20"	0.00850217661126694	0.00717935608905077
"ENSG00000228613.1"	0.10206836630144	0.0425476640006466
"ENSG00000203635.2"	0.467339936226133	0.351099069866414
"ENSG00000130508.10"	4.52053713176376	4.31226065597479
"ENSG00000186487.17"	0.000999343876814118	0.00134939262243013
"ENSG00000234423.1"	0.0225058600516296	0.0282404606879213
"ENSG00000236760.1"	0.629278298415701	0.619124293903381
"ENSG00000032389.12"	1.65587839462976	1.5803222311092
"ENSG00000171853.15"	2.77012937072533	2.5647852226326
"ENSG00000271868.1"	0.613048994895883	0.440975233395432
"ENSG00000182551.13"	3.44698961701079	3.31113502247109
"ENSG00000235078.1"	0.467848638338008	0.559906987157077
"ENSG00000242282.6"	0.0696827263262344	0.0474181953060776
"ENSG00000255767.1"	3.25233834393603	3.12916301915406
"ENSG00000171865.9"	2.38938865120101	2.54701357134662
"ENSG00000234171.2"	2.53863396657121	2.56975192185716
"ENSG00000171863.12"	7.17774806701659	7.07980621078405
"ENSG00000118004.17"	0.0947425016888206	0.0434196352602274
"ENSG00000188765.7"	1.13264868281901	0.852218630640148
"ENSG00000151360.9"	0.0201677486142902	0.0378952108271297
"ENSG00000214866.7"	0.00626726568847985	0.0268902071460025
"ENSG00000231532.5"	0.00643913426690752	0.0173257759818575
"ENSG00000224128.1"	0.00202882532497574	0.00547308365338176
"ENSG00000205837.7"	0.0128062387129346	0.00577876832675767
"ENSG00000134321.11"	0.0492794189410862	0.0517163943212311
"ENSG00000229727.6"	0.00621752706236893	0.0167316633303668
"ENSG00000235665.5"	0.000507869040001593	0.00274126851022894
"ENSG00000236790.5"	0.000480589123754964	0.00129764832871439
"ENSG00000235092.5"	0.436802148821995	0.496602418307506
"ENSG00000115738.9"	2.41444815718209	2.70428162737327
"ENSG00000260837.1"	0.111877430776728	0.521617725962028
"ENSG00000134313.14"	2.60357944715151	2.85275431493665
"ENSG00000143797.11"	2.79536261289243	3.00452446362812
"ENSG00000223640.1"	1.08959565076093	0.592474822644369
"ENSG00000240980.1"	0.117904324506597	0.0806577804210652
"ENSG00000151693.9"	4.06614518729694	3.79409088577312
"ENSG00000119185.12"	4.65278435096887	4.54902445002424
"ENSG00000119203.13"	3.47898255410033	3.33749427310569
"ENSG00000134330.18"	3.69671472642978	3.49925196241347
"ENSG00000151694.12"	3.91653870733013	3.74514673043109
"ENSG00000239300.5"	0.517337192071361	0.473326758751414
"ENSG00000271855.1"	1.19224504533342	1.10899377447069
"ENSG00000134308.13"	5.83042399132644	5.75894140911865
"ENSG00000240687.1"	0.144887605860989	0.151810889001596
"ENSG00000244260.1"	0.0414244968336943	0.0350411509551218
"ENSG00000115750.16"	2.47685472856747	2.58520587132582
"ENSG00000269973.1"	3.95734690125348	3.55849568789541
"ENSG00000134317.17"	0.553735727283782	0.490073073598041
"ENSG00000260077.1"	3.32213988759727	3.8200909726042
"ENSG00000172059.10"	4.25805659362701	4.15615048372876
"ENSG00000205795.4"	0.0728883646346759	0.0496171407542448
"ENSG00000272524.1"	2.3642885592276	2.60729645802093
"ENSG00000171848.13"	7.51697229170083	7.44228563160242
"ENSG00000163009.8"	3.12914627667248	2.76471833349321
"ENSG00000115756.12"	3.54500252508674	3.20946139757806
"ENSG00000115758.12"	6.25125420873766	6.36447389309331
"ENSG00000257135.5"	2.45124767845995	2.138388427494
"ENSG00000217258.2"	1.03243173361631	0.956971456915512
"ENSG00000115761.15"	3.02860213556905	2.81841052406653
"ENSG00000243819.4"	0.439953137032757	0.973080900032964
"ENSG00000143882.10"	0.0856552027477751	0.0785536636302357
"ENSG00000272275.1"	1.0630905185622	0.550488711311026
"ENSG00000143870.12"	5.34754028507919	5.31127702887751
"ENSG00000145063.14"	0.0516117777240611	0.0263677381439931
"ENSG00000150873.11"	0.0389213867752263	0.0693418999005972
"ENSG00000162976.12"	2.5742582473783	2.41944402988431
"ENSG00000134318.13"	2.2870887580037	3.01731026288903
"ENSG00000230154.1"	0.18467169327942	0.942661346828919
"ENSG00000226961.3"	0.818491278136482	0.426227116782891
"ENSG00000230952.1"	0.0438144708972808	0.0588593859306048
"ENSG00000231403.1"	0.0750539275552537	0.444212138725149
"ENSG00000224177.6"	0.0773273056647633	0.0782931086952427
"ENSG00000169016.16"	3.74231143969676	3.52476691539602
"ENSG00000196208.13"	0.234360258300303	0.211754662527459
"ENSG00000134324.11"	2.64135034129131	2.42144681198529
"ENSG00000230790.2"	0.120702400145838	0.160720317992935
"ENSG00000224184.5"	0.091137151068799	0.0847234426308033
"ENSG00000261117.1"	0.823859456836275	0.699563933088474
"ENSG00000071575.11"	4.58229268193006	4.34584092573314
"ENSG00000225649.5"	0.108115541263525	0.165950791530107
"ENSG00000229370.1"	0.0225643099592758	0.0169617561672432
"ENSG00000230448.5"	0.014320117727386	0.0321482394428186
"ENSG00000227718.1"	0.0153568019708137	0.0207000285092179
"ENSG00000162981.13"	0.229815043659355	0.302407505021998
"ENSG00000235127.1"	0.0255587259911564	0.0790482813357388
"ENSG00000151779.12"	2.26875007734837	2.54197241731128
"ENSG00000234022.1"	0.0902506104290063	0.0735553276506289
"ENSG00000079785.14"	4.20141973736295	4.33265263282846
"ENSG00000224194.1"	0.0890476537712955	0.0205270224782214
"ENSG00000231031.6"	0.0134299578066761	0.00454808915999426
"ENSG00000233718.5"	0.00849143674081101	0.034096909363687
"ENSG00000226764.2"	0.00547768701223201	0.0037009298960939
"ENSG00000236289.2"	0.010178005705245	0.00688027206993182
"ENSG00000224400.5"	0.00689237790704567	0.00310666220109504
"ENSG00000197872.11"	0.32892530158125	0.264385224429486
"ENSG00000163032.11"	0.0197849964687971	0.0225859706701924
"ENSG00000163029.15"	1.59157185293548	2.2322620935914
"ENSG00000178295.14"	2.64887931497409	3.57442433495507
"ENSG00000170745.11"	0.135355301700985	0.142048262409348
"ENSG00000260331.1"	0.205265646370446	0.695497081118375
"ENSG00000240857.1"	3.18790470575345	3.14303305292398
"ENSG00000250741.6"	0.0263106462639382	0.00715363163832704
"ENSG00000224626.1"	1.45563045141483	2.13315158454016
"ENSG00000236204.5"	0.539281771784659	0.720543498077442
"ENSG00000143867.6"	2.70093650002831	2.1286864662037
"ENSG00000234597.1"	0.0167208238781096	0.10931153826956
"ENSG00000228784.7"	2.27176156085628	2.18312425621328
"ENSG00000183891.5"	3.44163437802006	3.44687841539824
"ENSG00000271991.1"	1.10356055326835	1.66540467707306
"ENSG00000118965.14"	1.83577752626106	2.26252897043204
"ENSG00000227210.1"	0.226532788737415	0.24033211467167
"ENSG00000132031.12"	2.66063511757308	2.60535008190133
"ENSG00000068697.6"	5.59628513401458	5.63091093475447
"ENSG00000223734.2"	0.455181699098813	0.585879748755447
"ENSG00000234378.1"	0.0125570051607843	0.00566603397874912
"ENSG00000115884.10"	4.74935530850547	4.62771758312617
"ENSG00000235411.1"	0.982415849851604	1.74097858351265
"ENSG00000055917.15"	4.07385872202682	4.48183183633329
"ENSG00000143878.9"	6.90618889864921	6.88429170556612
"ENSG00000228950.1"	0.259543225293093	0.846806268290381
"ENSG00000279307.2"	0.796275086135917	0.413143254487441
"ENSG00000118960.12"	1.86342628429851	1.73884575352093
"ENSG00000143869.6"	0.0424452648420811	0.0192613193809046
"ENSG00000270100.1"	2.43993648082629	1.58131895445807
"ENSG00000118961.14"	1.80238796970168	2.10769542391009
"ENSG00000084674.13"	0.0126534570386798	0.00570966022469789
"ENSG00000233005.1"	0.00120424256417063	0.0026007570461053
"ENSG00000235537.1"	0.0310178517226466	0.197543322705017
"ENSG00000228538.5"	0.0161368467861721	0.105609520499328
"ENSG00000229621.1"	0.0535275865969774	0.0718256651691656
"ENSG00000231200.1"	0.000604319911315604	0.000816039356139194
"ENSG00000232451.1"	0.00697263823654144	0.0174238145591491
"ENSG00000235497.5"	0.245665070831133	0.1157857304008
"ENSG00000119771.14"	2.56483995575331	2.18887124948339
"ENSG00000224361.1"	0.0309894738801116	0.0140322711937936
"ENSG00000283031.1"	0.447572678903523	0.603140615901974
"ENSG00000119778.14"	1.76817305909454	1.8382226031061
"ENSG00000173960.12"	2.63210883846996	2.36520609661509
"ENSG00000205639.9"	0.408093304181086	0.47579165178579
"ENSG00000163026.11"	2.663164510553	2.54974008667164
"ENSG00000119782.13"	0.280910462365663	0.195532158952787
"ENSG00000115128.6"	4.71228741918408	4.77794648415623
"ENSG00000219626.8"	0.734962132387895	0.832637924166336
"ENSG00000115129.13"	4.13948813748655	3.98790247736254
"ENSG00000176732.6"	1.60356096800117	1.72007796039258
"ENSG00000276087.1"	0.0190147478638616	0.0328565133454141
"ENSG00000186453.12"	0.081730422696327	0.0827496586631784
"ENSG00000223754.1"	0.799561352097109	0.125542857712831
"ENSG00000198399.14"	1.78382495596924	2.02592330834723
"ENSG00000242628.5"	0.121335088113309	0.221425302119103
"ENSG00000233747.1"	0.665457894533632	0.337789456704416
"ENSG00000084676.15"	1.57702493093065	1.80548602000701
"ENSG00000184924.5"	3.24433640448019	3.56613316148138
"ENSG00000138092.10"	4.78000999033111	4.53976026861497
"ENSG00000138031.14"	3.66124187919225	3.42846298533991
"ENSG00000271936.1"	5.47612037520101	5.25702327053147
"ENSG00000115137.11"	1.75346875320828	1.78334147477914
"ENSG00000224165.5"	0.425274756204644	0.344668747584015
"ENSG00000084710.13"	0.172942956828564	0.165304053542465
"ENSG00000230452.1"	0.0720596131250022	0.0964841444452959
"ENSG00000119772.16"	3.31542351851901	3.09629398065838
"ENSG00000235072.2"	1.51915386465038	1.20821887333326
"ENSG00000138101.18"	1.3585035698904	1.23979323907245
"ENSG00000224220.1"	0.0807348702360097	0.0369027043247494
"ENSG00000143970.16"	3.02332131709796	2.97870971107284
"ENSG00000217643.1"	0.333195580921802	0.766969869157122
"ENSG00000084731.13"	2.24887066729738	1.98451376848391
"ENSG00000084733.10"	4.05303103403478	3.90989062430354
"ENSG00000214465.3"	0.409050269249785	0.151433623687371
"ENSG00000227133.1"	0.292568104596337	0.541422529375372
"ENSG00000157833.12"	0.0846728122193153	0.099533118511002
"ENSG00000084754.10"	4.74945849857647	4.57083499815531
"ENSG00000138029.13"	4.01076693007617	3.93489564515514
"ENSG00000173567.14"	0.397864192469235	0.395136132229635
"ENSG00000138018.17"	2.8947559358178	2.87019747173907
"ENSG00000157856.10"	0.0739043110962744	0.11957095938786
"ENSG00000115155.16"	0.0438268015691694	0.0402957111825649
"ENSG00000173557.14"	0.072739500856358	0.014321396355244
"ENSG00000157884.10"	0.00897992209741339	0.00404920803212172
"ENSG00000225024.1"	0.514853654541478	1.10987687935898
"ENSG00000171303.6"	0.00442863783827806	0.0178584393262853
"ENSG00000115163.14"	3.15365325547769	3.08264429370793
"ENSG00000157851.16"	0.0122727801445797	0.0141965311246484
"ENSG00000230286.1"	0.0210990772569023	0.0444131706253582
"ENSG00000084764.10"	1.90889547092107	1.64655178588985
"ENSG00000205500.8"	0.269810960618766	0.205428087718368
"ENSG00000119777.18"	6.7521499415981	6.60343428872974
"ENSG00000084693.15"	3.60014860525517	3.51556863627297
"ENSG00000272056.1"	3.56452545535774	2.83969846508738
"ENSG00000272148.1"	4.67372749440301	4.32370311471603
"ENSG00000228474.5"	8.26814063394209	8.15509278270675
"ENSG00000138080.13"	6.59661151502941	6.40340702249297
"ENSG00000138030.12"	2.16698642300796	1.74980020628004
"ENSG00000138028.14"	3.09641974034015	2.9395417542843
"ENSG00000143994.13"	0.300726068361468	0.224694693637447
"ENSG00000138073.13"	6.20059149725461	5.98300804402228
"ENSG00000163792.6"	0.0224884709612975	0.0599515461841881
"ENSG00000138074.14"	4.57646686229887	4.36204840844425
"ENSG00000138085.16"	6.16987521251676	6.08383186997488
"ENSG00000084774.13"	6.23173193064579	6.05195147413384
"ENSG00000115194.10"	0.132482295739115	0.12655288696385
"ENSG00000163793.12"	0.114230730860333	0.152213800433986
"ENSG00000138100.13"	0.117680570901676	0.0942542809114332
"ENSG00000163794.6"	3.33606777953744	3.46252292008785
"ENSG00000115204.14"	4.93017547312848	4.67756650292477
"ENSG00000115207.13"	4.40800097896556	4.09222273218569
"ENSG00000234945.7"	0.122504107904066	0.0674624649391144
"ENSG00000234072.1"	2.65655601434949	2.85359987904044
"ENSG00000115211.15"	5.06587191979268	4.84031815613699
"ENSG00000115234.10"	6.46418219371823	6.35200630508216
"ENSG00000163795.13"	4.43615410435054	4.55265557475617
"ENSG00000115241.10"	5.1667424197537	4.91928449589249
"ENSG00000115216.13"	5.71258521206458	5.55276882233696
"ENSG00000157992.12"	2.32651689009531	2.16744273975842
"ENSG00000138002.14"	3.08640202968962	2.88976397552759
"ENSG00000235267.1"	0.614813974197137	0.780370403115989
"ENSG00000115226.9"	3.49054990487484	3.042821146868
"ENSG00000084734.8"	0.0785833467342182	0.0881400054237825
"ENSG00000233438.1"	0.0536277259840779	0.00817501727725838
"ENSG00000259080.1"	0.351913554594697	0.314176581988125
"ENSG00000176714.9"	1.15365943025639	1.2346625561212
"ENSG00000198522.13"	3.4013497314092	3.19481246796317
"ENSG00000119760.15"	4.42501666437488	4.401285600293
"ENSG00000163798.13"	2.97820377391965	2.91923046511058
"ENSG00000205334.2"	0.551685703148022	0.403831292175368
"ENSG00000243147.7"	1.4844812669625	1.46143912721822
"ENSG00000171174.9"	0.58039499650826	0.676203875744123
"ENSG00000158019.20"	1.96458118488109	2.01370426448075
"ENSG00000229951.5"	0.761640643576608	0.979712965253757
"ENSG00000075426.11"	7.39809126816721	7.24795974009691
"ENSG00000270210.1"	1.90567754498328	1.45713638702567
"ENSG00000227938.1"	0.246299236543454	0.116098125048238
"ENSG00000163803.12"	0.263764453943612	0.181541865793012
"ENSG00000230730.1"	0.158562437479974	0.0685869087203286
"ENSG00000226833.5"	0.663160925189239	0.679779835373212
"ENSG00000213639.9"	3.70851996319393	3.80302882732116
"ENSG00000163806.15"	1.35996734934947	1.3375950350249
"ENSG00000273233.1"	1.61243307429496	0.482297481265248
"ENSG00000171103.10"	3.5589246055795	3.74256861871877
"ENSG00000163811.11"	3.85791342876312	3.97514439014501
"ENSG00000189350.12"	0.101534086683627	0.0946362206512713
"ENSG00000115295.19"	3.40464093771853	3.72852692648562
"ENSG00000171094.15"	0.349431997768704	0.343614956043787
"ENSG00000233862.5"	0.114190169993319	0.0843022278775534
"ENSG00000119801.12"	4.32892808931514	4.45698632980844
"ENSG00000213626.11"	0.0800346860612423	0.0105457837393134
"ENSG00000172954.13"	1.49400640483048	1.8722718442086
"ENSG00000158089.14"	0.0132264814974062	0.0129015008267827
"ENSG00000214711.9"	0.162791608630454	0.126683401784045
"ENSG00000013016.14"	2.79975372162952	2.60437404866054
"ENSG00000158125.9"	0.563827735533994	0.317425574643027
"ENSG00000277893.1"	0.00922132425583462	0.0369997160792612
"ENSG00000228563.1"	0.00493801137406151	0.0199018704173348
"ENSG00000223647.1"	0.151792043394785	0.0703113141721758
"ENSG00000237007.4"	1.12707257241328	0.262903307311657
"ENSG00000242272.1"	1.91943724543036	1.17162318708903
"ENSG00000273165.1"	2.78028349353288	3.70919414074481
"ENSG00000162959.13"	0.158996843468702	0.191942631572961
"ENSG00000162961.13"	1.08733070329737	1.02242936770028
"ENSG00000271228.1"	0.492182697298176	1.67635975244727
"ENSG00000021574.11"	1.64839872887643	1.66484323065294
"ENSG00000272716.1"	1.99635187028358	1.754934044614
"ENSG00000152683.14"	3.33994019476337	3.31630114580526
"ENSG00000091106.18"	0.0173494887273738	0.0690344436349301
"ENSG00000119820.10"	3.41971914262171	3.36612493030155
"ENSG00000272754.1"	2.83724174712623	2.6039353515102
"ENSG00000115760.13"	3.64583930873435	3.78325892246797
"ENSG00000018699.11"	1.61222180397813	1.73648305341988
"ENSG00000230876.6"	0.153864804311987	0.1872929764382
"ENSG00000049323.15"	2.13195659453329	2.08478269588737
"ENSG00000223951.1"	0.0777907941143467	0.0355373005709784
"ENSG00000152689.17"	0.39607098609191	0.407686554984153
"ENSG00000237133.1"	0.641323065349383	0.65708018755251
"ENSG00000119812.18"	4.67890408323673	4.65084376983642
"ENSG00000187999.4"	0.492182697298176	0.242470863993474
"ENSG00000203386.6"	0.00610214780589602	0.0127435308743826
"ENSG00000239649.3"	0.0325550071274086	0.0862938476792366
"ENSG00000226785.1"	0.00787841422312173	0.0077380819410031
"ENSG00000226994.7"	0.00187169080148274	0.000632174214812581
"ENSG00000260025.1"	4.87763551194666	4.14025099542622
"ENSG00000150938.9"	5.85950314452899	6.16081720652814
"ENSG00000171055.14"	1.98454949588132	2.23925011710141
"ENSG00000205221.12"	0.0106682302000803	0.00412558948409504
"ENSG00000279519.1"	2.02192128618744	2.87385978905827
"ENSG00000115808.11"	2.1108237625599	2.30295988397553
"ENSG00000008869.11"	1.99490331882366	1.99306675981871
"ENSG00000152133.14"	2.66858094847748	2.78385039409698
"ENSG00000055332.16"	5.42620316476198	5.62474346266284
"ENSG00000138068.10"	0.0371816891743023	0.0499882464081486
"ENSG00000218739.9"	3.39058985216941	3.45797614165852
"ENSG00000115816.13"	3.32644161362992	3.94944571224356
"ENSG00000003509.15"	2.55370121964974	2.65644203552356
"ENSG00000115825.9"	2.7091433487851	3.23927767415037
"ENSG00000232028.1"	0.679164735387045	0.430775907399342
"ENSG00000115828.15"	1.06577748490641	1.00421982802117
"ENSG00000236213.1"	0.0865866813221481	0.0962676583749842
"ENSG00000163171.7"	4.92663716929848	4.7997366283151
"ENSG00000225402.1"	0.676279324572324	0.216009621174139
"ENSG00000237803.5"	0.153984919303824	0.0667073678613521
"ENSG00000115841.19"	0.384410939774299	0.460385964814567
"ENSG00000235848.4"	0.0911442288437144	0.104437232675836
"ENSG00000138061.11"	4.06900573295893	4.39120257994104
"ENSG00000232973.11"	0.478601984394623	0.477464312874671
"ENSG00000280276.1"	0.254532484617693	0.334072393790474
"ENSG00000229160.1"	0.0283503539585271	0.181420390663
"ENSG00000227292.1"	0.0441968046606083	0.0722383891880222
"ENSG00000227770.1"	0.415683577807919	0.537001788296676
"ENSG00000119787.13"	3.04996386221524	3.0014457484485
"ENSG00000231367.5"	0.0131962362685103	0.0266068992649178
"ENSG00000213553.4"	5.16126027251305	5.28295956052468
"ENSG00000143889.15"	3.25597102627963	3.57979715147455
"ENSG00000143891.16"	0.572480448120734	0.464037636170008
"ENSG00000232518.3"	0.513777464846729	0.144093202325721
"ENSG00000115875.18"	6.29235594816834	6.24958966846097
"ENSG00000152147.10"	1.40808023612064	1.30179911718748
"ENSG00000163214.20"	2.57700732584372	2.52265618784739
"ENSG00000188010.12"	0.761748735450563	0.81899001598968
"ENSG00000214694.10"	0.343996010301934	0.407169256850605
"ENSG00000269210.2"	1.59259628779281	1.46547254774512
"ENSG00000115904.12"	2.45667252567975	2.68054375635769
"ENSG00000205111.8"	0.48946669414353	0.304651286681949
"ENSG00000011566.14"	2.69521731122189	3.13002976775256
"ENSG00000231312.6"	2.19648117943455	2.00551439936741
"ENSG00000152154.10"	0.314339745800049	0.331745913515473
"ENSG00000138050.14"	2.02164441130716	2.62895870718337
"ENSG00000227028.6"	0.0286194123083759	0.0314039863615138
"ENSG00000183023.18"	1.17434855810026	1.57313630577748
"ENSG00000233128.1"	0.059090822167789	0.101101776552066
"ENSG00000237442.3"	0.0388154566147356	0.0176020341154437
"ENSG00000236090.2"	0.457006240310736	1.00474857201808
"ENSG00000214691.7"	0.244212220984726	0.17571416741572
"ENSG00000234362.5"	0.436773277144351	0.308873825964764
"ENSG00000205086.6"	0.0283964023280821	0.0128517837443253
"ENSG00000162878.12"	2.10457091389373	2.03762804463428
"ENSG00000224875.2"	0.0842690052067618	0.0789321519063011
"ENSG00000143924.18"	2.99044851658419	3.104953573905
"ENSG00000115944.14"	2.58622137596638	2.53495833766313
"ENSG00000171126.7"	0.446854976520656	0.430210894797289
"ENSG00000236913.1"	1.25784181574152	0.460265523193707
"ENSG00000057935.13"	2.50177555948296	2.26014765332877
"ENSG00000162882.14"	0.0623815239993194	0.0284151567507662
"ENSG00000224739.2"	0.246427533430636	0.0509327859138597
"ENSG00000231826.5"	0.0456141215978047	0.120032044410168
"ENSG00000233978.1"	0.0681191050099085	0.258069862165307
"ENSG00000230587.1"	0.071263555061772	0.227684471056416
"ENSG00000152518.6"	7.16324841433991	7.13720730868927
"ENSG00000279873.2"	2.01546534597142	1.7049823416191
"ENSG00000234936.1"	2.16123720330466	2.11051057279588
"ENSG00000115970.18"	1.91854773152519	1.93126761590096
"ENSG00000152527.13"	0.555243113230742	0.654810159945169
"ENSG00000223658.7"	0.401127081057435	0.19445258663969
"ENSG00000138036.18"	1.67967987751682	1.89969212269472
"ENSG00000143921.6"	0.00456608993204674	0.0122994419626132
"ENSG00000138095.18"	3.79713367280791	4.15617260454882
"ENSG00000138032.20"	2.70251487187542	2.7485848993765
"ENSG00000226972.2"	0.330744793551687	0.762065289379863
