set_name	primary_diagnosis	gsva_score	sd	up_down
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_DN	cell_line2	0.23589518965776	0.00238933665924068	red
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_UP	cell_line1	0.122154085537864	0.00881426122570216	red
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_UP	cell_line2	0.206169286290119	0.00728892558123227	red
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_DN	cell_line1	0.0286476643597337	0.0084289893319057	red
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_DN	cell_line2	0.128736432572288	0.00480740059599489	red
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP	cell_line1	0.140771851266085	0.0143070517022594	red
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP	cell_line2	0.236950324791299	0.00356444306945981	red
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_DN	cell_line1	0.13424896829106	0.00791554327742357	red
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_DN	cell_line2	0.206097288518247	0.00710380792803963	red
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_UP	cell_line1	0.215314539286699	0.00561217637322366	red
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_UP	cell_line2	0.243349632728841	0.00587401124363271	red
CHIARETTI_ACUTE_LYMPHOBLASTIC_LEUKEMIA_ZAP70	cell_line1	0.0613334210440655	0.000430391930119675	red
CHIARETTI_ACUTE_LYMPHOBLASTIC_LEUKEMIA_ZAP70	cell_line2	0.110337460443251	0.00420171431019277	red
CHIARETTI_T_ALL_REFRACTORY_TO_THERAPY	cell_line1	0.0573367388783404	0.0152859828207504	red
CHIARETTI_T_ALL_REFRACTORY_TO_THERAPY	cell_line2	0.102089083141549	0.00652275325872964	red
CHIARETTI_T_ALL_RELAPSE_PROGNOSIS	cell_line1	0.223049580856453	0.000747022225732696	red
CHIARETTI_T_ALL_RELAPSE_PROGNOSIS	cell_line2	0.244986271271845	0.0202410795823636	red
CHIBA_RESPONSE_TO_TSA	cell_line1	0.366630681017032	0.00024791711807157	red
CHIBA_RESPONSE_TO_TSA	cell_line2	0.380051586813185	2.58028759983082e-05	red
CHIBA_RESPONSE_TO_TSA_DN	cell_line1	0.100140216809256	0.00451565369665819	red
CHIBA_RESPONSE_TO_TSA_DN	cell_line2	0.168665854830055	0.0227419680970866	red
CHIBA_RESPONSE_TO_TSA_UP	cell_line1	0.0542657979685318	0.0184254823420952	red
CHIBA_RESPONSE_TO_TSA_UP	cell_line2	0.113476152960657	0.00254918739690866	red
CHICAS_RB1_TARGETS_GROWING	cell_line1	0.137688741693386	0.00189756210850868	red
CHICAS_RB1_TARGETS_GROWING	cell_line2	0.179831210511662	0.0104400311345726	red
CHICAS_RB1_TARGETS_LOW_SERUM	cell_line1	0.328024175932635	0.00622132319060023	red
CHICAS_RB1_TARGETS_LOW_SERUM	cell_line2	0.279901040004395	0.00160624804517785	red
CHIN_BREAST_CANCER_COPY_NUMBER_DN	cell_line1	0.242259178670226	0.00286052583051539	red
CHIN_BREAST_CANCER_COPY_NUMBER_DN	cell_line2	0.268958832683001	0.00272646031108947	red
CHIN_BREAST_CANCER_COPY_NUMBER_UP	cell_line1	0.255153824467773	0.00839463531457371	red
CHIN_BREAST_CANCER_COPY_NUMBER_UP	cell_line2	0.25315185801476	0.00445737913727711	red
CHNG_MULTIPLE_MYELOMA_HYPERPLOID_DN	cell_line1	0.304080994144164	0.00136926379761538	red
CHNG_MULTIPLE_MYELOMA_HYPERPLOID_DN	cell_line2	0.310493769461842	0.00228242385030802	red
CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP	cell_line1	0.45361767114483	0.0095186088047715	red
CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP	cell_line2	0.436333809158419	0.000307336088674837	red
CHOI_ATL_CHRONIC_VS_ACUTE_DN	cell_line1	0.287158921323498	0.0034233367345085	red
CHOI_ATL_CHRONIC_VS_ACUTE_DN	cell_line2	0.300151900454823	0.00392460057109073	red
CHOI_ATL_STAGE_PREDICTOR	cell_line1	0.31423661190444	0.00416925289879983	red
CHOI_ATL_STAGE_PREDICTOR	cell_line2	0.213901271408992	0.0107698826725858	red
CHOW_RASSF1_TARGETS_DN	cell_line1	0.314740768649407	0.00214501000211366	red
CHOW_RASSF1_TARGETS_DN	cell_line2	0.332712581836595	0.00406820420185842	red
CHOW_RASSF1_TARGETS_UP	cell_line1	0.246386571259453	0.00122598098699625	red
CHOW_RASSF1_TARGETS_UP	cell_line2	0.230178065316418	0.017665170845716	red
CHO_NR4A1_TARGETS	cell_line1	0.0844624875880913	0.0045313190239751	red
CHO_NR4A1_TARGETS	cell_line2	0.0883913794811639	0.00472654288164538	red
CHUANG_OXIDATIVE_STRESS_RESPONSE_DN	cell_line1	0.329701661353358	0.00246711237952798	red
CHUANG_OXIDATIVE_STRESS_RESPONSE_DN	cell_line2	0.355329726281903	0.00196090954518288	red
CHUANG_OXIDATIVE_STRESS_RESPONSE_UP	cell_line1	0.220736860289231	0.010857200188338	red
CHUANG_OXIDATIVE_STRESS_RESPONSE_UP	cell_line2	0.223637540647337	0.00418791766219654	red
CHUNG_BLISTER_CYTOTOXICITY_DN	cell_line1	-0.0177853432399566	0.0079695330059905	blue
CHUNG_BLISTER_CYTOTOXICITY_DN	cell_line2	-0.0117549857603078	0.00658172689223398	blue
CHUNG_BLISTER_CYTOTOXICITY_UP	cell_line1	0.230967804087357	0.00405730766588669	red
CHUNG_BLISTER_CYTOTOXICITY_UP	cell_line2	0.184952634758937	0.00348048699425582	red
CHYLA_CBFA2T3_TARGETS_DN	cell_line1	0.0155916871227825	0.00153809526844658	red
CHYLA_CBFA2T3_TARGETS_DN	cell_line2	-0.00260073490964944	0.00586363830768116	blue
CHYLA_CBFA2T3_TARGETS_UP	cell_line1	-0.0431100044404572	0.0015645372500544	blue
CHYLA_CBFA2T3_TARGETS_UP	cell_line2	-0.0144785181221692	0.00270043588360538	blue
CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN	cell_line1	0.00570612246390765	0.00602018665827472	red
CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN	cell_line2	0.241595008174152	0.00608535297040091	red
CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP	cell_line1	0.0149932040865226	0.0145069437548794	red
CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP	cell_line2	0.0336598723871504	0.00939399656578987	red
CLAUS_PGR_POSITIVE_MENINGIOMA_DN	cell_line1	0.116764993921155	0.00201148521966775	red
CLAUS_PGR_POSITIVE_MENINGIOMA_DN	cell_line2	0.22617748997622	0.00816010488378306	red
CLAUS_PGR_POSITIVE_MENINGIOMA_UP	cell_line1	0.268195276356315	0.00399782454233189	red
CLAUS_PGR_POSITIVE_MENINGIOMA_UP	cell_line2	0.157895407200287	0.00807482519713807	red
CLIMENT_BREAST_CANCER_COPY_NUMBER_DN	cell_line1	-0.144483693905413	0.00357686446434319	blue
CLIMENT_BREAST_CANCER_COPY_NUMBER_DN	cell_line2	-0.146355680379304	0.0065766956521735	blue
CLIMENT_BREAST_CANCER_COPY_NUMBER_UP	cell_line1	0.0212947418784751	0.00189216003410945	red
CLIMENT_BREAST_CANCER_COPY_NUMBER_UP	cell_line2	0.0644444542863558	0.00222333468050224	red
COATES_MACROPHAGE_M1_VS_M2_DN	cell_line1	-0.0244852484386442	0.0078463192500172	blue
COATES_MACROPHAGE_M1_VS_M2_DN	cell_line2	0.136224677967257	0.00264990858148585	red
COATES_MACROPHAGE_M1_VS_M2_UP	cell_line1	0.0843929806209945	0.00225339601082944	red
COATES_MACROPHAGE_M1_VS_M2_UP	cell_line2	0.0934033557110151	0.00349174681857982	red
COLDREN_GEFITINIB_RESISTANCE_DN	cell_line1	-0.114586790506783	0.00934140603999145	blue
COLDREN_GEFITINIB_RESISTANCE_DN	cell_line2	-0.154241669717743	0.00251564651000805	blue
COLDREN_GEFITINIB_RESISTANCE_UP	cell_line1	0.232931037857937	0.000593687764358525	red
COLDREN_GEFITINIB_RESISTANCE_UP	cell_line2	0.233915602750494	0.0025001287020375	red
COLINA_TARGETS_OF_4EBP1_AND_4EBP2	cell_line1	0.152809969640761	0.000175623717630366	red
COLINA_TARGETS_OF_4EBP1_AND_4EBP2	cell_line2	0.199951785545349	0.00481683128164042	red
COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_DN	cell_line1	0.18366550520034	0.012387445687565	red
COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_DN	cell_line2	0.23193970073082	0.00115207775363708	red
COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP	cell_line1	-0.00395769687444613	0.0321014195005655	blue
COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP	cell_line2	0.0677317625056244	0.000652077492892105	red
COLLER_MYC_TARGETS_DN	cell_line1	-0.0633227652367158	0.0198388179940111	blue
COLLER_MYC_TARGETS_DN	cell_line2	0.129154162680425	0.00197473473819172	red
COLLER_MYC_TARGETS_UP	cell_line1	0.350667295898974	0.0054640529697687	red
COLLER_MYC_TARGETS_UP	cell_line2	0.372294379756016	0.00458100599153726	red
COLLIS_PRKDC_REGULATORS	cell_line1	-0.0174404741489538	0.0111969927099077	blue
COLLIS_PRKDC_REGULATORS	cell_line2	0.113769327929739	0.00495631707986178	red
COLLIS_PRKDC_SUBSTRATES	cell_line1	0.195503168688955	0.00178974531893781	red
COLLIS_PRKDC_SUBSTRATES	cell_line2	0.267505262847057	0.000281428575610288	red
CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN	cell_line1	0.147458407779835	0.00485682691090238	red
CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN	cell_line2	0.160293029364301	0.00103484099271503	red
CONCANNON_APOPTOSIS_BY_EPOXOMICIN_UP	cell_line1	0.176828135052588	0.000428286900348737	red
CONCANNON_APOPTOSIS_BY_EPOXOMICIN_UP	cell_line2	0.209829061314777	0.000212003984068542	red
CONRAD_GERMLINE_STEM_CELL	cell_line1	0.0207167632296599	0.00705516463056219	red
CONRAD_GERMLINE_STEM_CELL	cell_line2	0.074516637562003	0.0117999674267904	red
CONRAD_STEM_CELL	cell_line1	0.0818620187276387	0.000182229773194473	red
CONRAD_STEM_CELL	cell_line2	0.120811928847408	0.00109408385950191	red
CORONEL_RFX7_DIRECT_TARGETS_UP	cell_line1	0.124944369885775	0.00213451350925217	red
CORONEL_RFX7_DIRECT_TARGETS_UP	cell_line2	0.187685172942134	0.00221650314445855	red
CORRE_MULTIPLE_MYELOMA_DN	cell_line1	-0.0344858134500308	0.00379330613424632	blue
CORRE_MULTIPLE_MYELOMA_DN	cell_line2	0.0120648988865725	0.00128543995357013	red
CORRE_MULTIPLE_MYELOMA_UP	cell_line1	-0.117564913654282	0.000733965107216089	blue
CORRE_MULTIPLE_MYELOMA_UP	cell_line2	-0.00991398489296045	0.00143665142589457	blue
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN	cell_line1	0.108611603075948	0.000336094792119496	red
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN	cell_line2	0.170721645816866	0.00345868172453404	red
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_UP	cell_line1	0.165764172761895	0.00277492264584131	red
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_UP	cell_line2	0.182777770601096	0.0038665442477308	red
COWLING_MYCN_TARGETS	cell_line1	-0.00242317016655488	0.0189586816601397	blue
COWLING_MYCN_TARGETS	cell_line2	0.0928871645219953	0.000696509375601315	red
CREIGHTON_AKT1_SIGNALING_VIA_MTOR_DN	cell_line1	0.34404011322452	0.00273703303513628	red
CREIGHTON_AKT1_SIGNALING_VIA_MTOR_DN	cell_line2	0.389498185995482	0.00427106408559655	red
CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP	cell_line1	0.229974245218697	0.00972198682886068	red
CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP	cell_line2	0.242881965169329	0.00368866334179534	red
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_1	cell_line1	0.162586429053562	0.00292463133332453	red
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_1	cell_line2	0.188822477483126	0.000684286169961983	red
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_2	cell_line1	-0.0220451943703518	0.00284990789261732	blue
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_2	cell_line2	-0.0281840416143743	0.000705871386922003	blue
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4	cell_line1	0.132240138731709	0.00179567691154265	red
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4	cell_line2	0.140822833254489	0.000919667757113832	red
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_5	cell_line1	0.0480591529332423	0.00395258167364696	red
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_5	cell_line2	0.0934158184271175	0.000338039021197317	red
CROMER_METASTASIS_DN	cell_line1	0.184865041383334	0.00203984015416999	red
CROMER_METASTASIS_DN	cell_line2	0.209323202944129	0.00321488989695456	red
CROMER_METASTASIS_UP	cell_line1	0.118554551258056	0.00401812321127034	red
CROMER_METASTASIS_UP	cell_line2	0.135425313508807	0.00599444815365976	red
CROMER_TUMORIGENESIS_DN	cell_line1	-0.0477758384843172	0.00367379659430852	blue
CROMER_TUMORIGENESIS_DN	cell_line2	-0.097396499908115	0.00535862491904112	blue
CROMER_TUMORIGENESIS_UP	cell_line1	0.0860894714680232	0.00736013139451841	red
CROMER_TUMORIGENESIS_UP	cell_line2	0.163750954443394	0.000116822075843464	red
CROONQUIST_IL6_DEPRIVATION_DN	cell_line1	0.307626961931214	0.00174420312102956	red
CROONQUIST_IL6_DEPRIVATION_DN	cell_line2	0.283904491286097	0.00430039096972159	red
CROONQUIST_IL6_DEPRIVATION_UP	cell_line1	0.0800803727571204	0.00940143980722988	red
CROONQUIST_IL6_DEPRIVATION_UP	cell_line2	-0.0352089230608717	0.0103837599974347	blue
CROONQUIST_NRAS_SIGNALING_DN	cell_line1	0.344696291938896	0.000955474048903766	red
CROONQUIST_NRAS_SIGNALING_DN	cell_line2	0.316735153817531	0.00316290303659202	red
CROONQUIST_NRAS_SIGNALING_UP	cell_line1	0.0271003686972396	0.00204086625067562	red
CROONQUIST_NRAS_SIGNALING_UP	cell_line2	-0.00177319058964216	0.00111136438688487	blue
CROONQUIST_NRAS_VS_STROMAL_STIMULATION_DN	cell_line1	0.223763750364544	0.00319581536873636	red
CROONQUIST_NRAS_VS_STROMAL_STIMULATION_DN	cell_line2	0.305897859945633	0.000332694923924434	red
CROONQUIST_NRAS_VS_STROMAL_STIMULATION_UP	cell_line1	0.00732988070071143	0.00218260742704247	red
CROONQUIST_NRAS_VS_STROMAL_STIMULATION_UP	cell_line2	0.0770244600485908	0.00198649513580527	red
CROONQUIST_STROMAL_STIMULATION_DN	cell_line1	0.25763670045527	0.00433817784316562	red
CROONQUIST_STROMAL_STIMULATION_DN	cell_line2	0.3178517489469	0.00812636661112535	red
CROONQUIST_STROMAL_STIMULATION_UP	cell_line1	0.116502430259611	0.000467415286685016	red
CROONQUIST_STROMAL_STIMULATION_UP	cell_line2	0.274796321846525	0.002285245823131	red
CROSBY_E2F4_TARGETS	cell_line1	0.307641509458732	0.00308558853358886	red
CROSBY_E2F4_TARGETS	cell_line2	0.244632930227583	0.019543289194101	red
CUI_GLUCOSE_DEPRIVATION	cell_line1	0.206147157368412	0.000190713885155751	red
CUI_GLUCOSE_DEPRIVATION	cell_line2	0.192604630384553	0.00260995802266414	red
CUI_TCF21_TARGETS_2_UP	cell_line1	0.159805298241233	0.00246548217806206	red
CUI_TCF21_TARGETS_2_UP	cell_line2	0.169209040914806	0.00241843059187293	red
CUI_TCF21_TARGETS_DN	cell_line1	-0.0776175427775659	0.00870794622991383	blue
CUI_TCF21_TARGETS_DN	cell_line2	-0.0531429120359197	0.00615272989842278	blue
CUI_TCF21_TARGETS_UP	cell_line1	-0.023224613602769	0.00432248157612449	blue
CUI_TCF21_TARGETS_UP	cell_line2	0.00922523965019659	0.00476704265597776	red
DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_DN	cell_line1	-0.0468305797855399	0.000873491746247092	blue
DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_DN	cell_line2	0.016032226447766	0.00236170025965385	red
DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_UP	cell_line1	0.0361739678287423	0.00773249174154416	red
DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_UP	cell_line2	0.0862903114476413	0.00927654198752404	red
DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_DN	cell_line1	0.36023516020636	0.000364534804285945	red
DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_DN	cell_line2	0.418734503898661	0.00541069700434187	red
DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_UP	cell_line1	-0.0875873334256331	0.0065283309185061	blue
DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_UP	cell_line2	-0.0541821680541566	0.00188818392154709	blue
DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN	cell_line1	0.0526256434617852	0.00181887911513966	red
DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN	cell_line2	0.135355620114437	0.0161434419230497	red
DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_UP	cell_line1	0.260404436410432	0.0008296047571706	red
DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_UP	cell_line2	0.26999970010056	0.000205586458563577	red
DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN	cell_line1	-0.0216809759377475	0.00191624744792608	blue
DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN	cell_line2	0.121692269839915	0.00302603722539728	red
DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_UP	cell_line1	0.234935104495743	0.0056325531083799	red
DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_UP	cell_line2	0.337238173073676	0.001138042697054	red
DACOSTA_UV_RESPONSE_VIA_ERCC3_UP	cell_line1	0.286939277878124	0.00469984504131602	red
DACOSTA_UV_RESPONSE_VIA_ERCC3_UP	cell_line2	0.303790134223436	0.00268107136321579	red
DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_DN	cell_line1	-0.00370472923332595	0.00229490090595012	blue
DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_DN	cell_line2	0.135275384500996	0.00933699430317259	red
DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_UP	cell_line1	0.227406976338062	0.00646379255478123	red
DACOSTA_UV_RESPONSE_VIA_ERCC3_XPCS_UP	cell_line2	0.230292208357071	0.00352703339731112	red
DAIRKEE_CANCER_PRONE_RESPONSE_BPA	cell_line1	0.228846857864213	0.0022925668509806	red
DAIRKEE_CANCER_PRONE_RESPONSE_BPA	cell_line2	0.216426896467879	0.00806000665733124	red
DAIRKEE_CANCER_PRONE_RESPONSE_BPA_E2	cell_line1	0.27641124627874	0.00230980315827199	red
DAIRKEE_CANCER_PRONE_RESPONSE_BPA_E2	cell_line2	0.24873768118128	0.000108233344849105	red
DAIRKEE_CANCER_PRONE_RESPONSE_E2	cell_line1	0.118505787663119	0.00527927503160488	red
DAIRKEE_CANCER_PRONE_RESPONSE_E2	cell_line2	0.11676461648237	0.00947996941746067	red
DALESSIO_TSA_RESPONSE	cell_line1	0.251228102404768	0.0024288821467285	red
DALESSIO_TSA_RESPONSE	cell_line2	0.17583052676406	0.0010009662658076	red
DANG_MYC_TARGETS_DN	cell_line1	0.263544119284156	0.00222961785427186	red
DANG_MYC_TARGETS_DN	cell_line2	0.319238692556887	0.00198758230261615	red
DANG_MYC_TARGETS_UP	cell_line1	0.381066356587921	0.00812667069615784	red
DANG_MYC_TARGETS_UP	cell_line2	0.369080793951075	0.00137123646342774	red
DANG_REGULATED_BY_MYC_DN	cell_line1	0.209873852696034	0.00313923522053761	red
DANG_REGULATED_BY_MYC_DN	cell_line2	0.256303189874322	0.00320163327459293	red
DANG_REGULATED_BY_MYC_UP	cell_line1	0.279976553848247	0.00272287502941194	red
DANG_REGULATED_BY_MYC_UP	cell_line2	0.309332239071236	0.00374187767468997	red
DARWICHE_PAPILLOMA_PROGRESSION_RISK	cell_line1	-0.0309002680068289	0.0190303491081782	blue
DARWICHE_PAPILLOMA_PROGRESSION_RISK	cell_line2	-0.0205113378939604	0.00214063916587714	blue
DARWICHE_PAPILLOMA_RISK_HIGH_DN	cell_line1	0.107546403807539	0.00264800229070758	red
DARWICHE_PAPILLOMA_RISK_HIGH_DN	cell_line2	0.130139417123293	0.00398004852678732	red
DARWICHE_PAPILLOMA_RISK_HIGH_UP	cell_line1	0.204167809018494	0.00425319857760559	red
DARWICHE_PAPILLOMA_RISK_HIGH_UP	cell_line2	0.194234864069558	0.000671917182758998	red
DARWICHE_PAPILLOMA_RISK_LOW_DN	cell_line1	0.103757693460843	0.000644329018456292	red
DARWICHE_PAPILLOMA_RISK_LOW_DN	cell_line2	0.121476907150668	0.00537416388223462	red
DARWICHE_PAPILLOMA_RISK_LOW_UP	cell_line1	0.201089500185968	0.00639342189809594	red
DARWICHE_PAPILLOMA_RISK_LOW_UP	cell_line2	0.198541613640854	0.00175355669100535	red
DARWICHE_SKIN_TUMOR_PROMOTER_DN	cell_line1	0.120712245877146	0.00186966446095077	red
DARWICHE_SKIN_TUMOR_PROMOTER_DN	cell_line2	0.135054614525774	0.00219756699610471	red
DARWICHE_SKIN_TUMOR_PROMOTER_UP	cell_line1	0.189331033928611	0.00546933392939056	red
DARWICHE_SKIN_TUMOR_PROMOTER_UP	cell_line2	0.189572980557639	0.00150614363984416	red
DARWICHE_SQUAMOUS_CELL_CARCINOMA_DN	cell_line1	0.0971058519821859	0.00119702968791846	red
DARWICHE_SQUAMOUS_CELL_CARCINOMA_DN	cell_line2	0.126796115821069	0.00310618001635789	red
DARWICHE_SQUAMOUS_CELL_CARCINOMA_UP	cell_line1	0.212667945707354	0.00574089543201668	red
DARWICHE_SQUAMOUS_CELL_CARCINOMA_UP	cell_line2	0.196249365820588	0.000517377016492194	red
DASU_IL6_SIGNALING_DN	cell_line1	0.323757382688302	0.00758400518290504	red
DASU_IL6_SIGNALING_DN	cell_line2	0.328632875625401	0.00214255823577537	red
DASU_IL6_SIGNALING_SCAR_DN	cell_line1	0.222814204330287	0.00617404099209805	red
DASU_IL6_SIGNALING_SCAR_DN	cell_line2	0.272954402650179	0.000547561181139151	red
DASU_IL6_SIGNALING_SCAR_UP	cell_line1	0.0876661603723702	0.0014809131006553	red
DASU_IL6_SIGNALING_SCAR_UP	cell_line2	0.271813343908486	0.00239354794359125	red
DASU_IL6_SIGNALING_UP	cell_line1	0.117904671224409	0.0013802320603674	red
DASU_IL6_SIGNALING_UP	cell_line2	0.244227485787683	0.00320581083059379	red
DAUER_STAT3_TARGETS_DN	cell_line1	-0.00181204206844186	0.00114771671090645	blue
DAUER_STAT3_TARGETS_DN	cell_line2	0.169141094543888	0.011047036492797	red
DAUER_STAT3_TARGETS_UP	cell_line1	0.163341604345616	0.007511871832544	red
DAUER_STAT3_TARGETS_UP	cell_line2	0.298710998429971	0.00303248753460602	red
DAVICIONI_MOLECULAR_ARMS_VS_ERMS_DN	cell_line1	0.118210477241251	0.00336810893418248	red
DAVICIONI_MOLECULAR_ARMS_VS_ERMS_DN	cell_line2	0.164905907607805	0.000171970847332875	red
DAVICIONI_MOLECULAR_ARMS_VS_ERMS_UP	cell_line1	0.0325414249174066	0.00419352471222353	red
DAVICIONI_MOLECULAR_ARMS_VS_ERMS_UP	cell_line2	0.0730372306664638	0.00352452340588413	red
DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_DN	cell_line1	0.0417191510362552	0.00268439148382423	red
DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_DN	cell_line2	0.0980142922479379	0.00280918820188618	red
DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_UP	cell_line1	0.00542396709223997	0.000868364250412927	red
DAVICIONI_PAX_FOXO1_SIGNATURE_IN_ARMS_UP	cell_line2	0.044244506564299	0.00127413023140308	red
DAVICIONI_RHABDOMYOSARCOMA_PAX_FOXO1_FUSION_DN	cell_line1	0.000506640412627915	0.0208177018964797	red
DAVICIONI_RHABDOMYOSARCOMA_PAX_FOXO1_FUSION_DN	cell_line2	5.56185224107649e-05	0.00295484102901682	red
DAVICIONI_RHABDOMYOSARCOMA_PAX_FOXO1_FUSION_UP	cell_line1	0.0138096564984175	0.00308556370164989	red
DAVICIONI_RHABDOMYOSARCOMA_PAX_FOXO1_FUSION_UP	cell_line2	0.0159662822997012	0.00435193135773305	red
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_DN	cell_line1	-0.0393416800014812	0.00258131324025316	blue
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_DN	cell_line2	0.0072162909325189	0.00197554756524917	red
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP	cell_line1	0.113637077320671	0.0047087257832405	red
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP	cell_line2	0.160112729607243	0.000220811592313814	red
DAVIES_MULTIPLE_MYELOMA_VS_MGUS_DN	cell_line1	0.192297419906036	0.00611302430027784	red
DAVIES_MULTIPLE_MYELOMA_VS_MGUS_DN	cell_line2	0.259725064899098	0.000842933268561816	red
DAVIES_MULTIPLE_MYELOMA_VS_MGUS_UP	cell_line1	0.0281618160673376	0.00750900115038885	red
DAVIES_MULTIPLE_MYELOMA_VS_MGUS_UP	cell_line2	0.0213967713292989	0.00542913945472936	red
DAWSON_METHYLATED_IN_LYMPHOMA_TCL1	cell_line1	-0.109550353364698	0.00972481957459631	blue
DAWSON_METHYLATED_IN_LYMPHOMA_TCL1	cell_line2	-0.0386716474159988	0.0116539535275263	blue
DAZARD_RESPONSE_TO_UV_NHEK_DN	cell_line1	0.0769302227728327	0.000829201949515655	red
DAZARD_RESPONSE_TO_UV_NHEK_DN	cell_line2	0.153755909370018	0.0126772517895855	red
DAZARD_RESPONSE_TO_UV_NHEK_UP	cell_line1	0.246286823537991	0.00305151934602825	red
DAZARD_RESPONSE_TO_UV_NHEK_UP	cell_line2	0.241398692581547	0.000288882069341902	red
DAZARD_RESPONSE_TO_UV_SCC_DN	cell_line1	0.160161870094595	0.000278225755560995	red
DAZARD_RESPONSE_TO_UV_SCC_DN	cell_line2	0.205591591878556	0.00217541902918622	red
DAZARD_RESPONSE_TO_UV_SCC_UP	cell_line1	0.217859944643976	0.00377783577434512	red
DAZARD_RESPONSE_TO_UV_SCC_UP	cell_line2	0.186628472272684	0.0103764806119242	red
DAZARD_UV_RESPONSE_CLUSTER_G1	cell_line1	0.323440853014759	0.0121571817915451	red
DAZARD_UV_RESPONSE_CLUSTER_G1	cell_line2	0.309006771428715	0.00115290742346667	red
DAZARD_UV_RESPONSE_CLUSTER_G2	cell_line1	0.251654366098274	0.00785721462028759	red
DAZARD_UV_RESPONSE_CLUSTER_G2	cell_line2	0.215719863772856	0.00488668646101141	red
DAZARD_UV_RESPONSE_CLUSTER_G24	cell_line1	0.160346369379136	0.00484507695543634	red
DAZARD_UV_RESPONSE_CLUSTER_G24	cell_line2	0.145189084047497	0.00548648955398234	red
